publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2021p156754,earthquake,2021-02-27T23:59:02.176Z,2021-03-23T02:26:01.608Z,176.6281433,-40.31815338,4.033042242,15.80000114,M,,LOCSAT,confirmed,manual,iasp91,31,20,14,0.05200558901,176.5926628,0.6411662905,0
2021p147926,earthquake,2021-02-24T17:35:19.208Z,2021-02-24T17:39:25.899Z,176.7834015,-39.72842407,4.308880606,34.76579666,M,,LOCSAT,confirmed,manual,iasp91,37,22,110,0.09410452843,59.54397583,0.3350501078,0
2021p146655,earthquake,2021-02-24T06:18:15.906Z,2021-03-21T22:55:17.537Z,176.5918884,-40.29220963,4.342119837,13.56499195,M,,LOCSAT,preliminary,manual,iasp91,12,10,8,0.04198857769,155.954525,0.2920842327,0
2021p135986,earthquake,2021-02-20T07:33:27.350Z,2021-02-20T07:45:51.823Z,172.2642822,-42.87571716,4.322297515,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,38,30,84,0.09413287044,69.35940552,0.2486444009,0
2021p135724,earthquake,2021-02-20T05:15:06.371Z,2021-02-20T08:24:54.767Z,174.9500427,-41.08883286,4.494292667,24.6467762,M,,LOCSAT,confirmed,manual,iasp91,59,31,109,0.06736864895,62.47497559,0.6966680834,0
2021p091211,earthquake,2021-02-03T17:57:13.443Z,2021-03-02T03:11:15.485Z,178.5691681,-38.85651398,4.197862316,24.35797119,MLv,,LOCSAT,confirmed,manual,iasp91,75,59,43,0.4546603858,232.8345032,0.7337027937,0.1558644402
2021p069538,earthquake,2021-01-26T17:29:59.072Z,2021-02-23T02:54:29.617Z,175.0017548,-40.45027161,4.338774781,31.98724747,M,,LOCSAT,confirmed,manual,iasp91,80,71,51,0.1714908183,71.04428101,0.3435941586,0
2021p064325,earthquake,2021-01-24T19:12:34.624Z,2021-01-24T19:17:18.846Z,176.493927,-38.08624268,4.906125929,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,38,35,117,0.05622243509,38.7040062,0.3253629922,0.168815364
2021p064296,earthquake,2021-01-24T18:57:02.152Z,2021-02-22T00:24:37.823Z,176.4910736,-38.0875206,4.498095428,3.817892551,MLv,,LOCSAT,confirmed,manual,iasp91,50,46,111,0.05421854183,25.66815758,0.3965296156,0.1808112206
2021p056197,earthquake,2021-01-21T19:02:06.432Z,2021-02-18T02:07:35.143Z,174.9028168,-40.14294815,4.310240761,10.56764126,M,,LOCSAT,confirmed,manual,iasp91,49,37,25,0.2369152755,63.76295471,0.63260697,0
2021p001797,earthquake,2021-01-01T15:57:51.559Z,2021-01-28T21:56:17.559Z,175.0100708,-41.10881042,4.23994908,26.39291191,M,,LOCSAT,confirmed,manual,iasp91,61,51,36,0.03668323532,42.47695923,0.7874740563,0
2020p985154,earthquake,2020-12-30T12:10:27.859Z,2021-01-26T20:36:18.702Z,174.9680939,-41.07672882,4.536895292,23.95210266,MLv,,LOCSAT,confirmed,manual,iasp91,81,69,21,0.07439526916,59.62591553,0.4822140522,0.2039914965
2020p921638,earthquake,2020-12-07T00:09:06.309Z,2020-12-07T00:16:08.105Z,174.3253937,-42.0640831,4.535223027,35.57626343,M,,LOCSAT,confirmed,manual,iasp91,32,21,85,0.2745727003,151.5388641,0.5891886327,0
2020p921104,earthquake,2020-12-06T19:24:15.247Z,2020-12-06T19:29:27.583Z,177.4583588,-38.79841232,4.441638388,25.30919647,MLv,,LOCSAT,confirmed,manual,iasp91,41,31,91,0.2382461131,43.97227478,0.2886764131,0.1824843209
2020p883268,earthquake,2020-11-22T19:25:35.220Z,2020-12-18T01:58:58.846Z,177.8383026,-38.56968689,4.376525818,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,22,12,0.0859323293,43.70079041,0.670262099,0
2020p813854,earthquake,2020-10-28T03:01:38.171Z,2020-11-24T22:25:12.119Z,174.6616516,-42.24457932,4.582706258,31.58563423,MLv,,LOCSAT,confirmed,manual,iasp91,50,36,18,0.5707137585,182.0287895,0.6452542584,0.2390511315
2020p802823,earthquake,2020-10-24T01:04:11.558Z,2020-11-22T21:58:53.816Z,174.9487,-40.48338318,4.731594812,33.1896553,M,,LOCSAT,confirmed,manual,iasp91,37,28,14,0.2127051502,63.3477478,0.3914858944,0
2020p746698,earthquake,2020-10-03T06:40:56.275Z,2020-11-02T03:43:58.553Z,174.9167786,-39.20098877,4.228954215,18.82090569,M,,LOCSAT,confirmed,manual,iasp91,105,73,52,0.1449450552,54.18310547,0.5169074691,0
2020p730156,earthquake,2020-09-27T03:47:23.861Z,2020-10-21T20:37:24.805Z,174.9134827,-39.19163132,5.154200548,22.60039139,M,,LOCSAT,confirmed,manual,iasp91,28,19,123,0.1379984617,61.38330078,0.2216346394,0
2020p696930,earthquake,2020-09-14T20:44:47.669Z,2020-10-12T01:03:06.505Z,174.9651031,-40.44987488,4.19689697,30.54079247,MLv,,LOCSAT,confirmed,manual,iasp91,64,54,37,0.1994306892,69.56109619,0.4126773035,0.1961325342
2020p532623,earthquake,2020-07-16T01:42:02.920Z,2020-08-13T03:37:09.889Z,176.6828461,-40.29030991,4.454251061,13.52614307,M,,LOCSAT,confirmed,manual,iasp91,39,26,14,0.04361024871,182.5026436,0.6834344574,0
2020p484450,earthquake,2020-06-28T05:55:16.261Z,2020-06-28T06:09:24.710Z,173.4441833,-42.32789993,4.096190951,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,38,26,75,0.1126153469,71.88071823,0.4629655474,0.2231620026
2020p471652,earthquake,2020-06-23T12:16:25.263Z,2020-06-23T12:27:25.790Z,174.9578705,-40.44013596,4.019089494,31.02382469,M,,LOCSAT,confirmed,manual,iasp91,99,76,100,0.2057294101,63.19857788,0.4029148301,0
2020p467416,earthquake,2020-06-21T22:39:36.304Z,2020-07-20T02:56:19.719Z,177.0671082,-39.412323,4.135326824,18.67873573,M,,LOCSAT,confirmed,manual,iasp91,49,40,46,0.158927232,109.531662,0.536369306,0
2020p427000,earthquake,2020-06-06T23:45:50.400Z,2020-06-26T06:16:42.578Z,174.9858398,-40.46136093,4.357289187,31.3450985,M,,LOCSAT,confirmed,manual,iasp91,58,50,31,0.1832615882,62.30691528,0.3259202982,0
2020p408400,earthquake,2020-05-31T02:35:49.974Z,2020-06-18T05:00:03.211Z,174.0466614,-38.70614624,4.949449532,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,38,30,18,0.3563775718,145.5007629,0.4820985082,0
2020p406638,earthquake,2020-05-30T10:56:54.582Z,2020-06-17T23:43:42.807Z,175.0029907,-40.44482422,5.021253394,35.7023735,MLv,,LOCSAT,confirmed,manual,iasp91,67,54,21,0.1709961742,61.83187866,0.3753079401,0.2582577825
2020p405286,earthquake,2020-05-29T22:56:34.882Z,2020-06-17T01:49:21.872Z,174.4815979,-41.6162262,4.069428754,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,54,42,28,0.2404927164,132.3822098,0.7191735591,0
2020p400963,earthquake,2020-05-28T08:33:26.132Z,2020-06-14T23:41:42.294Z,174.9727173,-40.45653915,4.039109914,29.86245728,M,,LOCSAT,confirmed,manual,iasp91,60,48,27,0.1933408529,62.71063232,0.3934558404,0
2020p394658,earthquake,2020-05-26T00:34:04.117Z,2020-06-07T21:03:32.218Z,174.9823761,-40.47169113,5.396372366,34.31409836,M,,LOCSAT,confirmed,manual,iasp91,73,60,34,0.1861763895,62.38204956,0.3109194489,0
2020p392538,earthquake,2020-05-25T05:44:15.250Z,2020-06-04T07:53:03.480Z,174.953064,-40.42692184,4.376344089,27.92135239,M,,LOCSAT,confirmed,manual,iasp91,146,101,29,0.211143598,63.37136841,0.3609431698,0
2020p391964,earthquake,2020-05-25T00:38:27.611Z,2020-06-03T09:37:37.239Z,174.9789581,-40.44212723,4.453729609,30.08524704,M,,LOCSAT,confirmed,manual,iasp91,59,46,30,0.3490889668,65.93511963,0.3830768522,0
2020p391750,earthquake,2020-05-24T22:44:30.710Z,2020-06-03T02:11:17.465Z,174.9568329,-40.44955063,4.463502474,30.00016212,M,,LOCSAT,confirmed,manual,iasp91,79,55,23,0.2057500184,72.99221802,0.3320321325,0
2020p391530,earthquake,2020-05-24T20:47:23.474Z,2020-06-03T01:51:04.540Z,174.9629059,-40.43526459,4.0201928,29.41569138,M,,LOCSAT,confirmed,manual,iasp91,104,78,22,0.2024836838,69.72970581,0.310894084,0
2020p391429,earthquake,2020-05-24T19:53:33.278Z,2020-05-24T20:01:01.845Z,174.9778137,-40.44614029,5.84628854,36.52345657,M,,LOCSAT,confirmed,manual,iasp91,84,66,120,0.1900159866,62.58059692,0.5710789836,0
2020p332829,earthquake,2020-05-03T03:31:51.665Z,2020-05-03T03:50:22.623Z,175.8759766,-42.94635391,4.626839118,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,42,32,94,1.451455832,129.5944061,0.7846274349,0
2020p262796,earthquake,2020-04-07T05:38:06.029Z,2020-04-22T08:50:28.212Z,176.2115784,-39.76827621,4.740031494,24.52253342,M,,LOCSAT,confirmed,manual,iasp91,77,60,45,0.1452017277,33.10272217,0.4206920561,0
2020p236520,earthquake,2020-03-28T12:18:10.362Z,2020-03-28T12:24:05.498Z,174.254425,-41.66160583,4.786903019,11.54535198,M,,LOCSAT,confirmed,manual,iasp91,52,43,81,0.08780073375,115.8677368,0.4874903395,0
2020p227686,earthquake,2020-03-25T05:51:22.004Z,2020-03-25T05:54:07.794Z,174.1047363,-41.85571289,4.376807191,10.33981037,M,,LOCSAT,confirmed,manual,iasp91,54,44,54,0.03787022084,136.7553864,0.6182995713,0
2020p201743,earthquake,2020-03-15T15:28:58.860Z,2020-04-05T11:08:06.083Z,172.7736816,-42.67739105,5.091373184,8.131281853,M,,LOCSAT,confirmed,manual,iasp91,66,51,115,0.03083875962,35.96350861,0.5071023686,0
2020p118012,earthquake,2020-02-13T15:57:17.067Z,2020-03-06T02:02:55.539Z,174.2716064,-41.64831161,4.280005043,10.64996719,M,,LOCSAT,confirmed,manual,iasp91,40,26,14,0.1018453911,126.0144806,0.4652962238,0
2020p041839,earthquake,2020-01-16T11:31:44.660Z,2020-01-16T11:44:36.497Z,174.9125214,-40.69461441,4.225283304,29.16405487,MLv,,LOCSAT,confirmed,manual,iasp91,48,31,62,0.1661095321,62.74514771,0.5828119111,0.1350615291
2019p927023,earthquake,2019-12-09T23:58:01.907Z,2019-12-19T22:04:28.173Z,178.0682831,-38.87031174,5.386604292,29.01327896,M,,LOCSAT,confirmed,manual,iasp91,47,34,24,0.1535100192,126.4374084,0.4363537162,0
2019p922847,earthquake,2019-12-08T10:52:53.590Z,2019-12-18T20:18:35.151Z,174.3623199,-41.63700104,4.155399073,9.677827835,M,,LOCSAT,confirmed,manual,iasp91,40,31,18,0.1577853709,107.4493179,0.4328798748,0
2019p899269,earthquake,2019-11-29T17:30:41.615Z,2019-12-11T03:01:57.991Z,177.8838501,-39.27221298,4.470447242,23.56778145,M,,LOCSAT,confirmed,manual,iasp91,31,21,13,0.1208374575,207.9481544,0.4695115285,0
2019p841215,earthquake,2019-11-08T05:59:31.198Z,2019-11-27T01:48:32.066Z,174.7407684,-40.6377182,4.137775799,16.59485626,M,,LOCSAT,confirmed,manual,iasp91,43,36,23,0.2572486997,76.27423096,0.4110312085,0
2019p791350,earthquake,2019-10-20T19:11:39.865Z,2019-11-14T21:27:13.279Z,177.9862061,-38.70145035,4.451435589,27.33046913,M,,LOCSAT,confirmed,manual,iasp91,51,38,27,0.04059422016,126.0796051,0.5651715596,0
2019p754447,earthquake,2019-10-07T03:29:48.367Z,2019-11-03T21:54:18.203Z,177.3336639,-38.26429367,5.282344604,38.14467239,M,,LOCSAT,confirmed,manual,iasp91,87,70,48,0.1678451151,43.09078217,0.4647964193,0
2019p741676,earthquake,2019-10-02T10:05:22.845Z,2019-10-29T04:54:58.188Z,177.7823334,-39.08983994,4.194973218,22.32650375,M,,LOCSAT,confirmed,manual,iasp91,29,18,14,0.108534798,100.7810974,0.5182445729,0
2019p738949,earthquake,2019-10-01T09:52:17.908Z,2019-10-01T09:54:36.082Z,177.7780762,-39.09909439,4.222536269,24.08633995,M,,LOCSAT,confirmed,manual,iasp91,23,17,13,0.1121210977,105.9010239,0.3926970358,0
2019p738754,earthquake,2019-10-01T08:08:28.408Z,2019-10-01T08:10:19.681Z,177.7687378,-39.11634445,4.040616573,21.12269402,M,,LOCSAT,confirmed,manual,iasp91,26,20,20,0.1134477779,115.8534775,0.3949755176,0
2019p738432,earthquake,2019-10-01T05:16:41.168Z,2019-10-29T02:31:52.052Z,177.7724152,-39.15775299,5.652114377,22.00417519,M,,LOCSAT,confirmed,manual,iasp91,27,21,12,0.1047677919,79.46678162,0.7672135528,0
2019p714637,earthquake,2019-09-22T09:58:54.135Z,2019-10-18T00:56:41.837Z,174.8504791,-41.12363815,4.02766774,26.0302906,M,,LOCSAT,confirmed,manual,iasp91,48,32,13,0.07948963344,105.0034542,0.4351211862,0
2019p697855,earthquake,2019-09-16T04:57:30.485Z,2019-09-16T05:09:50.534Z,174.6332703,-40.55786896,4.065339603,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,89,80,94,0.3685020208,73.00143433,0.4961637551,0
2019p671106,earthquake,2019-09-06T07:25:28.664Z,2019-09-27T04:51:09.261Z,177.6511078,-42.01377869,4.101386168,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,45,40,29,1.593528271,129.4612198,0.9494745701,0
2019p665661,earthquake,2019-09-04T07:04:34.465Z,2019-09-04T07:12:40.290Z,175.9264374,-38.85774612,4.511246795,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,36,27,33,0.1207541004,38.61370087,0.4166429434,0
2019p665658,earthquake,2019-09-04T07:02:52.385Z,2019-09-25T01:31:56.375Z,175.9097595,-38.8513298,5.018913848,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,46,38,26,0.1084841341,30.01235962,0.5006261461,0
2019p630200,earthquake,2019-08-22T04:10:49.158Z,2019-08-22T04:18:45.633Z,174.4196014,-41.58006668,4.605803989,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,44,32,61,0.2286272496,126.7565308,0.3063067207,0
2019p622463,earthquake,2019-08-19T07:28:47.250Z,2019-08-19T07:52:11.644Z,175.9224854,-40.55199051,4.289126245,22.2801075,M,,LOCSAT,confirmed,manual,iasp91,50,37,100,0.03707134351,58.68457031,0.71557812,0
2019p552807,earthquake,2019-07-24T12:55:46.643Z,2019-08-15T02:41:17.669Z,175.1098633,-40.57548904,4.064681976,28.24269485,M,,LOCSAT,confirmed,manual,iasp91,83,66,50,0.2452949733,64.83425903,0.466345795,0
2019p481406,earthquake,2019-06-28T02:53:17.200Z,2019-07-26T03:46:43.694Z,174.8062897,-39.22096252,4.159328793,21.32344818,M,,LOCSAT,confirmed,manual,iasp91,46,39,30,0.1034062281,47.99942017,0.4044117499,0
2019p480523,earthquake,2019-06-27T19:03:00.085Z,2019-06-27T19:10:09.034Z,174.1324005,-41.70804596,4.244939908,11.66279984,M,,LOCSAT,confirmed,manual,iasp91,31,22,57,0.05506946519,53.92029572,0.5170477763,0
2019p416880,earthquake,2019-06-04T05:53:52.543Z,2019-06-04T06:00:53.067Z,178.5865479,-38.97436523,4.068300849,33.4019165,M,,LOCSAT,confirmed,manual,iasp91,30,22,72,0.5223286152,231.697998,0.6690740265,0
2019p389851,earthquake,2019-05-25T05:52:48.124Z,2019-05-25T05:57:29.634Z,176.511261,-39.84827805,4.17814057,34.14914703,M,,LOCSAT,confirmed,manual,iasp91,35,23,54,0.1107856706,52.00944519,0.3458732873,0
2019p376808,earthquake,2019-05-20T10:03:36.171Z,2019-06-14T04:19:11.148Z,176.172226,-39.65504074,4.091292867,25.98309517,M,,LOCSAT,confirmed,manual,iasp91,49,43,30,0.1529775113,42.79147339,0.3979098716,0
2019p370959,earthquake,2019-05-18T06:07:20.309Z,2019-05-18T06:16:13.964Z,176.542572,-40.30334473,4.084827485,16.39205933,M,,LOCSAT,confirmed,manual,iasp91,34,24,54,0.0529220365,109.4641495,0.3570323571,0
2019p360729,earthquake,2019-05-14T11:16:38.301Z,2019-06-11T23:46:02.552Z,178.5570526,-39.22633362,5.022110689,29.10247993,M,,LOCSAT,confirmed,manual,iasp91,38,29,22,0.5105226636,147.3242645,0.6019522818,0
2019p323787,earthquake,2019-04-30T19:14:11.334Z,2019-05-23T05:43:12.198Z,176.5623322,-39.97497177,4.12450746,35.64307022,M,,LOCSAT,confirmed,manual,iasp91,27,15,12,0.1292203516,65.48940277,0.4085063229,0
2019p314352,earthquake,2019-04-27T07:26:46.570Z,2019-04-27T07:44:32.586Z,176.3083496,-39.20204926,4.088148221,36.66688919,M,,LOCSAT,confirmed,manual,iasp91,41,31,108,0.1476899236,47.15493774,0.4098872571,0
2019p304574,earthquake,2019-04-23T16:37:10.033Z,2019-05-21T04:11:41.033Z,175.9666748,-40.2598381,4.790120006,24.61185455,M,,LOCSAT,confirmed,manual,iasp91,46,28,98,0.1077946797,43.03851318,0.5197735391,0
2019p292772,earthquake,2019-04-19T07:49:14.761Z,2019-05-16T23:03:21.290Z,173.5513153,-42.43284607,4.614156613,7.364053249,M,,LOCSAT,confirmed,manual,iasp91,35,22,12,0.01917302422,122.2210541,0.5729964005,0
2019p255437,earthquake,2019-04-05T12:16:52.634Z,2019-04-29T03:12:45.744Z,176.7725677,-39.90548706,4.175475095,8.969922066,M,,LOCSAT,confirmed,manual,iasp91,34,21,16,0.136999622,107.4983597,0.6141720115,0
2019p248841,earthquake,2019-04-03T01:42:43.082Z,2019-04-03T02:53:54.144Z,178.092804,-39.20317841,4.609383518,13.39557266,M,,LOCSAT,confirmed,manual,iasp91,55,34,25,0.15301162,215.7039852,0.6425446433,0
2019p088081,earthquake,2019-02-02T14:09:44.488Z,2019-02-18T00:35:30.222Z,176.7113342,-40.36211014,4.139311639,14.72193909,M,,LOCSAT,confirmed,manual,iasp91,25,17,10,0.1119688451,193.2435436,0.5655190618,0
2019p088069,earthquake,2019-02-02T14:03:33.689Z,2019-02-02T14:12:36.579Z,176.7296753,-40.37107086,4.261717665,12.72126102,M,,LOCSAT,confirmed,manual,iasp91,25,16,10,0.1133903116,199.9199753,0.4390774209,0
2019p082874,earthquake,2019-01-31T15:55:25.654Z,2019-02-14T04:24:20.412Z,174.9099121,-40.19752502,4.075324047,17.23449898,M,,LOCSAT,confirmed,manual,tab,81,66,49,0.3104376197,64.06954956,0.6628889513,0
2019p011162,earthquake,2019-01-05T03:07:10.115Z,2019-01-29T22:14:12.252Z,178.0809021,-38.61467743,4.15216955,25.12845612,M,,LOCSAT,confirmed,manual,iasp91,33,21,12,0.07755950093,106.4394608,0.5934187033,0
2019p008829,earthquake,2019-01-04T06:23:36.246Z,2019-01-29T03:42:22.382Z,171.5831299,-42.89059448,4.154752744,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,43,27,17,0.05941012129,57.35256958,0.5377734939,0
2019p005106,earthquake,2019-01-02T21:20:31.555Z,2019-01-29T01:04:28.186Z,176.4817352,-40.90938187,4.523561998,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,32,22,13,0.1979445517,109.4032211,0.9328962311,0
2018p975055,earthquake,2018-12-27T18:29:35.451Z,2019-01-22T23:59:10.933Z,177.2026672,-39.2338829,4.39651273,37.13881302,M,,LOCSAT,confirmed,manual,iasp91,40,23,16,0.1587937027,56.73049927,1.512243992,0
2018p937397,earthquake,2018-12-13T20:05:17.433Z,2019-01-08T20:00:56.645Z,175.9619598,-40.29960251,4.430552418,38.63779831,M,,LOCSAT,confirmed,manual,iasp91,66,47,30,0.08033385873,39.25650024,0.5339492264,0
2018p830804,earthquake,2018-11-04T09:32:40.863Z,2018-11-04T09:44:48.929Z,176.8327332,-39.88022614,4.536720513,18.25020981,M,,LOCSAT,confirmed,manual,iasp91,30,22,151,0.09231832623,122.279129,0.7428266035,0
2018p806140,earthquake,2018-10-26T06:31:54.738Z,2018-10-29T20:03:47.996Z,174.1731415,-41.72546005,4.113156754,8.00701046,M,,LOCSAT,confirmed,manual,iasp91,30,20,13,0.03848306835,79.69510651,0.5307856718,0
2018p765813,earthquake,2018-10-11T08:25:27.266Z,2018-10-17T01:26:17.959Z,173.164566,-42.52864838,4.198879659,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,17,10,0.1222933903,88.93959045,0.4538062284,0
2018p723844,earthquake,2018-09-25T19:44:25.557Z,2018-09-29T06:42:54.381Z,177.735611,-39.28126526,4.125330038,26.78269768,M,,LOCSAT,confirmed,manual,iasp91,32,17,13,0.1850577146,175.678009,0.3895097594,0
2018p681807,earthquake,2018-09-10T06:27:17.125Z,2018-09-10T06:40:02.404Z,175.5164642,-40.96637344,4.026157178,22.65688133,M,,LOCSAT,confirmed,manual,iasp91,50,30,24,0.06898292899,46.89028168,0.5193378362,0
2018p595488,earthquake,2018-08-09T07:56:14.194Z,2018-08-09T21:42:20.746Z,172.7107697,-42.71094131,4.216258077,10.70188236,M,,LOCSAT,confirmed,manual,iasp91,46,35,14,0.2520622909,44.88540649,0.661591723,0
2018p592544,earthquake,2018-08-08T05:47:55.025Z,2018-08-09T03:24:34.247Z,176.5981293,-40.51969147,4.244060353,17.33680153,M,,LOCSAT,confirmed,manual,iasp91,44,29,18,0.1113424972,194.4579468,0.5905572124,0
2018p510780,earthquake,2018-07-08T23:43:38.796Z,2018-07-10T01:41:03.179Z,173.335083,-42.54957199,4.282820877,7.912163734,M,,LOCSAT,confirmed,manual,iasp91,27,19,11,0.2014254183,125.1434402,0.6790498346,0
2018p485395,earthquake,2018-06-29T14:18:45.335Z,2018-07-01T23:04:53.090Z,174.3543396,-41.70719528,4.396095018,8.299300194,M,,LOCSAT,confirmed,manual,iasp91,32,24,15,0.1131786108,141.58284,0.3704517291,0
2018p465580,earthquake,2018-06-22T06:21:00.801Z,2018-06-22T06:35:59.745Z,176.5974731,-40.30649185,4.902052978,16.73214149,M,,LOCSAT,confirmed,manual,iasp91,26,17,118,0.01173353009,137.8649292,0.4517118069,0
2018p465460,earthquake,2018-06-22T05:17:07.326Z,2018-06-22T05:47:47.279Z,176.6240997,-40.318367,4.054698849,15.6395216,M,,LOCSAT,confirmed,manual,iasp91,25,15,92,0.01870521531,186.0035782,0.3862354263,0
2018p457976,earthquake,2018-06-19T10:49:50.584Z,2018-06-20T22:49:46.793Z,173.4610138,-39.6361084,4.343201596,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,40,21,15,0.391569525,189.1590538,0.5396174327,0
2018p424369,earthquake,2018-06-07T00:24:09.114Z,2018-06-10T22:56:49.092Z,174.0973969,-41.85184097,4.054979654,9.518713951,M,,LOCSAT,confirmed,manual,iasp91,42,26,19,0.03919775039,142.5317917,0.7216510527,0
2018p420173,earthquake,2018-06-05T11:08:14.405Z,2018-06-05T11:17:13.029Z,176.697113,-38.03691483,4.138776092,1.800456882,M,,LOCSAT,confirmed,manual,iasp91,43,31,25,0.05484186485,55.32070923,0.9723868144,0
2018p399860,earthquake,2018-05-28T22:45:37.299Z,2018-05-28T22:59:38.032Z,175.9869843,-40.40522003,4.00053226,17.18725967,M,,LOCSAT,confirmed,manual,iasp91,35,21,17,0.1498181969,45.82740021,0.718702544,0
2018p383105,earthquake,2018-05-22T17:59:16.519Z,2018-05-25T02:42:43.426Z,176.3206482,-40.36657715,4.454102712,17.57847404,M,,LOCSAT,confirmed,manual,iasp91,19,10,6,0.1357983053,61.91763306,0.2562912871,0
2018p375166,earthquake,2018-05-19T19:28:35.069Z,2018-05-19T19:43:39.449Z,176.6968842,-40.33978653,4.01360518,18.78993988,M,,LOCSAT,confirmed,manual,iasp91,50,30,24,0.08720744401,189.9719181,0.7751200184,0
2018p362245,earthquake,2018-05-15T00:44:11.539Z,2018-05-15T01:54:35.256Z,174.2147522,-41.7623024,4.0782966,9.006388664,M,,LOCSAT,confirmed,manual,iasp91,32,18,14,0.2580932975,140.9368286,0.6027627233,0
2018p356381,earthquake,2018-05-12T20:40:01.622Z,2018-05-12T20:52:04.719Z,174.1387482,-41.68145752,4.180682326,11.52509975,M,,LOCSAT,confirmed,manual,iasp91,31,21,17,0.0878406167,70.88172913,0.5286208948,0
2018p354699,earthquake,2018-05-12T05:43:45.711Z,2018-05-12T05:52:09.166Z,173.8335266,-42.28655243,4.642584558,10.4217577,M,,LOCSAT,confirmed,manual,iasp91,23,16,12,0.2537828088,178.8378792,0.5783484594,0
2018p354338,earthquake,2018-05-12T02:31:40.210Z,2018-05-16T05:52:19.110Z,174.1923828,-41.76799393,4.109037783,12.13901615,M,,LOCSAT,confirmed,manual,iasp91,35,26,119,0.02483714372,137.8448334,0.468509251,0
